start_date_type,start_date,country,geo_scope,area_name,shutdown_type,affected_network,shutdown_extent,ordered_by,decision_maker,actual_cause,actual_cause_details,info_source,info_source_link,shutdown_status,end_date,duration,gov_justification,gov_just_details,gov_ack,legal_just,legal_method,gov_ack_source,gov_ack_quote,facebook_affected,twitter_affected,whatsapp_affected,instagram_affected,telegram_affected,other_affected,sms_affected,phonecall_affected,telcos_involved,telco_ack,telco_ack_source,telco_ack_quote,election,violence,hr_abuse_reported,users_targeted,users_target_detail,users_notified,econ_impact,event,an_link,region
,9/18/2016,India,"It affected more than one city in the same state, province, or region",Bijnor district in Uttar Pradesh state,Shutdown,"Broadband, Mobile",Full network,Unknown,,Political instability,,News media article,http://indiatoday.intoday.in/story/internet-curfew-up-bijnor-communal-clashes-harassment/1/766952.html,,9/20/2016,2,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Fighting broke out over the alleged sexual harassment of a Muslim.,,APAC
,10/8/2016,Turkey,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Information control,,News media article,http://www.ibtimes.co.uk/turkey-blocks-google-microsoft-dropbox-services-suppress-mass-email-leaks-1585655,,10/10/2016,2,Unknown,,,,,,,,,,,,"Cloud services including Dropbox, Microsoft OneDrive, and Google Drive.",,,,,,,,,,,,,,"leaked emails allegedly from Berat Albayrak, minister of energy and natural resources who is also the son-in-law of Turkey's president, Recep Tayyip Erdogan.",,MENA
,10/10/2016,India,"It affected more than one city in the same state, province, or region",Nashik district in Maharashtra state,Shutdown,"Broadband, Mobile",Full network,Unknown,,Unknown,,News media article,http://www.hindustantimes.com/india-news/mobile-internet-services-suspended-in-protest-hit-nashik/story-chybNWRPW1j7mH0onDhJON.html,,10/12/2016,2,Unknown,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,APAC
,10/11/2016,Pakistan,"It affected locations in more than one state, province, or region",Federal capital (Islamabad/Rawalpindi) and all provincial capitals,Shutdown,"Broadband, Mobile",Full network,Executive government,,Political instability,,News media article,http://www.dawn.com/news/1289270/cellphone-services-to-be-suspended-across-pakistan-during-muharram-processions,,10/12/2016,1,National security/ Counter-terrorism,,,,,,,,,,,,,Yes,,,,,,,,,,,,,The holiday of Ashura on the tenth day of Muharram in the Islamic calendar. The government said the shutdown was to prevent violence.,,APAC
,10/15/2016,India,"It affected more than one city in the same state, province, or region",Various districts in Bihar,Shutdown,"Broadband, Mobile",Full network,Unknown,,Unknown,,News media article,"http://economictimes.indiatimes.com/news/politics-and-nation/communal-tension-grips-6-bihar-districts/articleshow/54867746.cms, http://timesofindia.indiatimes.com/city/patna/Bhojpur-administration-restores-internet-services/articleshow/54923867.cms, http://timesofindia.indiatimes.com/city/patna/Net-services-restored-in-East-Champaran/articleshow/54944804.cms",,10/20/2016,5,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,10/16/2016,Montenegro,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Elections,,News media article,http://abcnews.go.com/Technology/wireStory/whatsapp-viber-blocked-montenegro-election-day-42855857,,,,Sabotage/ Third-party Action,,,,,,,,,Yes,,,Viber,,,,,,,,,,,,,,,,Europe
,10/26/2016,Syrian Arab Republic,"It only affected one city, county, or village",Aleppo,Shutdown,Broadband,Full network,Unknown,,Other,,Social media,https://twitter.com/DynResearch/status/793807087981694977,,11/2/2016,7,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,MENA
,10/26/2016,Turkey,"It affected more than one city in the same state, province, or region",nationwide,Shutdown,"Broadband, Mobile",Full network,Unknown,,Protests,,News media article,https://turkeyblocks.org/2016/10/27/new-internet-shutdown-turkey-southeast-offline-diyarbakir-unrest/,,10/31/2016,5,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,protests against the detention of Diyarbakir mayor and co-mayor Gültan Kışanak and Fırat Anlı on terrorism charges,,MENA
Estimated,10/28/2016,United Arab Emirates,"It affected locations in more than one state, province, or region",Nationwide,Shutdown,"Broadband, Mobile",Service-based,Unknown,,Information control,,CSO KIO partners,https://explorer.ooni.org/chart/mat?probe_cc=AE&since=2016-01-01&until=2016-12-31&time_grain=day&axis_x=measurement_start_day&test_name=web_connectivity&domain=www.grindr.com; https://ooni.org/post/2023-jordan-blocks-grindr/#conclusion; https://explorer.ooni.org/chart/mat?probe_cc=AE&since=2023-01-01&until=2024-04-01&time_grain=day&axis_x=measurement_start_day&test_name=web_connectivity&domain=www.grindr.com,Ongoing,,,Unknown,,No,No,,,,No,No,No,No,No,Grindr,No,No,,No,,,No,No,No,LGBTQ groups,,No,,"Grindr has been blocked in the United Arab Emirates since at least Oct. 28, 2016, and the block is ongoing into 2024. The blocking is currently implemented by means of TLS interference.",,MENA
,11/21/2016,Pakistan,"It affected locations in more than one state, province, or region","Cities of Karachi, Sukkur, Hyderabad, Kotli, Multan, Lahore, DI Khan, Rawalpindi, Rawalakot, Sargodha, Jafferabad, Jhal Magsi, Bagh, Muzaffarabad, Peshawar, Bannu, Gilgit , Bahawalpur, Quetta, Multan, Karachi, Islamabad, Peshawar, and Faisalabad",Shutdown,Mobile,Full network,Executive government,,Unknown,,News media article,https://www.samaa.tv/pakistan/2016/11/cellular-service-suspended-as-part-of-chehlum-security/,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,APAC
,11/29/2016,Pakistan,"It only affected one city, county, or village",Rawalpindi,Shutdown,Mobile,Full network,Executive government,,Unknown,,News media article,https://tribune.com.pk/story/1247643/change-command-ceremony-gen-bajwa-underway-ghq/,,,,Unknown,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,"Command of the army passed to General Qamar Javed Bajwa, and a ceremony was held at the army's headquarters in Rawalpindi.",,APAC
,11/30/2016,Gambia,"It affected locations in more than one state, province, or region",nationwide,Shutdown,"Broadband, Mobile",Full network,Executive government,,Elections,,Social media,https://qz.com/850002/gambias-government-has-shut-down-the-internet-on-the-eve-of-elections/,,12/2/2016,2,Unknown,,,,,,,,,,,,,,Yes,,,,,,,,,,,,presidential election,https://www.accessnow.org/keepiton-joint-letter-internet-election-gambia/,Africa
,12/8/2016,India,"It affected more than one city in the same state, province, or region",Kashmir,Shutdown,"Broadband, Mobile",Full network,Local government,,Protests,,News media article,http://www.firstpost.com/india/kashmir-encounter-security-forces-engage-in-gunfight-in-anantnag-3145562.html,,,,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,,gunfight between LeT militants and police,,APAC
,12/13/2016,India,"It affected more than one city in the same state, province, or region","Bhilwara district, Rajasthan state",Shutdown,"Broadband, Mobile",Full network,Unknown,,Unknown,,News media article,http://rajasthanpatrika.patrika.com/story/bhilwara/section-144-imposed-in-bhilwara-ban-on-internet-2404590.html,,12/13/2016,0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,"Communal tensions co-inciding with the preparations of a Muslim religious function, Barafwat.",,APAC
,12/18/2016,India,"It affected more than one city in the same state, province, or region",Manipur,Shutdown,"Broadband, Mobile",Full network,Local government,,Protests,,News media article,http://www.ibtimes.co.in/manipur-church-attack-how-social-media-reacted-mobile-internet-shutdown-imphal-708936,,12/30/2016,12,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,,,,,,,,,,,,,,,,,,,,attack on a church in Imphal by an alleged Meitei mob that was protesting against an economic blockade by Nagas,,APAC
,12/18/2016,Congo (Democratic Republic of the),"It affected locations in more than one state, province, or region",nationwide,Throttle,"Broadband, Mobile",Service-based,Executive government,,Protests,,News media article,http://uk.reuters.com/article/congo-violence-telecoms-idUKL5N1EA5MG,,12/19/2016,1,Fake news/ Hate speech/ Incendiary content/ Promoting violence,,,,,,,Yes,,Yes,Yes,,"Skype, Viber, Pinterest, YouTube, LinkedIn. ""Sharing of images, video and voice (data) over the network.""",,,,,,,,,,,,,,protests against plans by President Joseph Kabila to stay in power beyond the end of his mandate.,,Africa
,12/19/2016,India,"It affected more than one city in the same state, province, or region","Bhilwara district, Rajasthan state",Shutdown,Mobile,Full network,Unknown,,Unknown,,News media article,https://internetshutdowns.in/www.samacharjagat.com/news/city/ban-on-mobile-internet-services-in-bhilwara-after-tension-police-force-deployed-115454,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Ongoing communal tensions,,APAC
,12/19/2016,Egypt,"It affected locations in more than one state, province, or region",nationwide,Shutdown,"Broadband, Mobile",Service-based,Executive government,,Unknown,,Social media,https://twitter.com/whispersystems/status/810945070182469632,,,,Unknown,,,,,,,,,,,,Signal,,,,,,,,,,,,,,,,MENA
,12/19/2016,Turkey,"It affected locations in more than one state, province, or region",nationwide,Throttle,"Broadband, Mobile",Service-based,Executive government,,Unknown,,News media article,https://turkeyblocks.org/2016/12/19/social-media-slowdown-affecting-many-users-detected-turkey/,,12/20/2016,1,Unknown,,,,,,,,,,,,Social media,,,,,,,,,,,,,,fatal shooting of Russia Ambassador to Turkey Andrei Karlov,,MENA
,12/27/2016,India,"It affected more than one city in the same state, province, or region","Bhilwara district, Rajasthan state",Shutdown,Mobile,Full network,Unknown,,Protests,,News media article,http://www.sabguru.com/internet-services-blocked-in-bhilwara-city-for-72-hours/,,12/30/2016,3,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,Nagrik Suraksha Manch (a citizens' group) called for a city wide Bandh (similar to a general strike) to protest lack of action taken against the accused in the ongoing communal riots.,,APAC
